index,passenger_name,born,died,age,age_at_death,gender,marital_status,category,ticket_class,job_group,ticket,cabin,embarked,disembarked,country_of_residence,profession,job,pclass,survived,sibsp,parch,fare,boat,body,countryid2,survived_y_n
733,Bateman Robert James,1859,1912,52,52,Male,Married,Passenger,2nd Class,,1166,,Southampton,,United States,Priest / Minister,Priest / Minister,,,,,,,,1861,
734,Batoshev Hristo Lalev,1889,1912,23,23,Male,,Passenger,3rd Class,,349217,,Southampton,,Bulgaria,General Labourer,General Labourer,,,,,,,,35,
735,Baumann John David,1864,1912,48,48,Male,Single,Passenger,1st Class,,17318,,Cherbourg,,United States,Businessman,Businessman,,,,,,,,1862,
736,Baxter Harry Ross,1858,1912,53,53,Male,Widowed,Crew,Victualling,,,,Southampton,,England,3rd Class Steward,3rd Class Steward,,,,,,,,203,
737,Baxter HÈlËne,1862,1923,50,61,Female,Widowed,Passenger,1st Class,,17558,B58/60,Cherbourg,New York City,Canada,0,,1,1,0,1,247.5208,6,,59,yes
738,Baxter Quigg Edmond,1887,1912,24,24,Male,Single,Passenger,1st Class,,17558,B58/60,Cherbourg,,Canada,0,,1,0,0,1,247.5208,,,60,
739,Baxter Thomas Ferguson,1856,1912,55,55,Male,Married,Crew,Victualling,,,,Southampton,,England,Linen Steward (1st class),Linen Steward (1st class),,,,,,,,204,
741,Bazz? Rash?d Al-H?j 'Adb al-Husayn,1882,1912,30,30,Male,Married,Passenger,3rd Class,,2629,,Cherbourg,,Syria,0,,,,,,,,,1787,
740,Bazzi Narciso,1878,1912,33,33,Male,Single,Crew,A la Carte,,,,Southampton,,England,Waiter,Waiter,,,,,,,,205,
742,Beane Edward,1879,1948,32,68,Male,Married,Passenger,2nd Class,,2908,,Southampton,New York City,United States,0,,2,1,1,0,26,13,,1863,yes
743,Beane Ethel Louisa,1889,1983,22,93,Female,Married,Passenger,2nd Class,,2908,,Southampton,New York City,England,0,,,,,,,,,206,yes
744,Beattie Francis,1873,1943,39,69,Male,Married,Crew,Engine,,,,Belfast,Southampton,,,,,,,,,,,,
745,Beattie Joseph John,1871,1912,40,40,Male,Married,Crew,Engine,,,,Belfast,,England,Greaser,Greaser,,,,,,,,207,
746,Beattie Thomson,1875,1912,36,36,Male,Single,Passenger,1st Class,,13050,,Southampton,,Canada,Landowner,Landowner,1,0,0,0,75.2417,A,,61,
747,Beauchamp George William,1888,1965,24,77,Male,Single,Crew,Engine,,,,Southampton,New York City,England,Fireman,Fireman,,,,,,,,209,yes
748,Beauchamp Henry James,1868,1912,43,43,Male,Married,Passenger,2nd Class,,244358,,Southampton,,England,Club Head Steward,Club Head Steward,,,,,,,,208,
749,Beavan William Thomas,1892,1912,20,20,Male,Single,Passenger,3rd Class,,323951,,Southampton,,England,General Labourer,General Labourer,,,,,,,,210,
750,Becker Marion Louise,1907,1944,4,36,Female,,Passenger,2nd Class,,230136,F8,Southampton,New York City,India,0,,2,1,2,1,39,11,,1614,yes
751,Becker Nellie E.,1876,1961,35,84,Female,Widowed,Passenger,2nd Class,,230136,F8,Southampton,New York City,India,0,,2,1,0,3,39,11,,1613,yes
752,Becker Richard F.,1910,1975,1,65,Male,,Passenger,2nd Class,,230136,F8,Southampton,New York City,India,0,,2,1,2,1,39,11,,1615,yes
753,Becker Ruth Elizabeth,1899,1990,12,90,Female,,Passenger,2nd Class,,230136,F8,Southampton,New York City,India,0,,2,1,2,1,39,13,,1616,yes
754,Beckwith Richard Leonard,1874,1933,37,58,Male,Married,Passenger,1st Class,,11751,D35,Southampton,New York City,United States,Realtor,Realtor,1,1,1,1,52.5542,5,,1864,yes
755,Beckwith Sarah Maybell,1865,1955,46,89,Female,Married,Passenger,1st Class,,11751,D35,Southampton,New York City,United States,0,,,,,,,,,1865,yes
756,Bedford William Barnett,1880,1912,31,31,Male,Single,Crew,Victualling,,,,Southampton,,England,Assistant Roast Cook,Assistant Roast Cook,,,,,,,,211,
757,Beedem George Arthur,1877,1912,35,35,Male,Married,Crew,Victualling,,,,Southampton,,England,2nd Class Bedroom Steward,2nd Class Bedroom Steward,,,,,,,,212,
758,Beere William,1893,1912,19,19,Male,Single,Crew,Victualling,,,,Southampton,,England,Kitchen Porter,Kitchen Porter,,,,,,,,213,
759,Beesley Lawrence,1877,1967,34,89,Male,Widowed,Passenger,2nd Class,,248698,D56,Southampton,New York City,England,Teacher,Teacher,2,1,0,0,13,13,,214,yes
760,Behr Karl Howell,1885,1949,26,64,Male,Single,Passenger,1st Class,,111369,C148,Cherbourg,New York City,United States,0,,1,1,0,0,30,5,,1866,yes
761,Bell Joseph,1861,1912,51,51,Male,Married,Crew,Engine,,,,Belfast,,England,Chief Engineer,Chief Engineer,,,,,,,,215,
762,Bendell Frank,1888,1912,23,23,Male,Single,Crew,Engine,,,,Southampton,,England,Fireman,Fireman,,,,,,,,216,
763,Bengtsson Jan Viktor,1885,1912,26,26,Male,Single,Passenger,3rd Class,,347068,,Southampton,,Sweden,General Labourer,General Labourer,3,0,0,0,7.775,,,1672,
764,Benham Fred John,1882,1912,29,29,Male,Single,Crew,Victualling,,,,Southampton,,England,Saloon Steward (2nd class),Saloon Steward (2nd class),,,,,,,,217,
765,Bennett George Alfred,1881,1912,30,30,Male,Single,Crew,Engine,,,,Southampton,,England,Fireman,Fireman,,,,,,,,218,
766,Bennett Mabel Kate,1878,1974,33,96,Female,Married,Crew,Victualling,,,,Southampton,New York City,England,Stewardess,Stewardess,,,,,,,,219,yes
767,Benson James,1862,,50,,Male,,Crew,Deck,,,,Belfast,Southampton,,,,,,,,,,,,
768,Benson John,1886,,26,,Male,,Crew,Deck,,,,Belfast,Southampton,,,,,,,,,,,,
769,Benson William,1887,1967,25,79,Male,Single,Crew,Engine,,,,Belfast,Southampton,,,,,,,,,,,,
770,Bentham Lillian Winifred,1892,1977,19,85,Female,Single,Passenger,2nd Class,,28404,,Southampton,New York City,United States,0,,2,1,0,0,13,12,,1867,yes
771,Benville Edward,1864,1912,47,47,Male,Single,Crew,Engine,,,,Southampton,,England,Fireman,Fireman,,,,,,,,220,
772,Berglund Karl Ivar Sven,1890,1912,22,22,Male,Single,Passenger,3rd Class,,4348,,Southampton,,Finland,General Labourer,General Labourer,3,0,0,0,9.35,,,1357,
773,Bernardi Battista,1890,1912,22,22,Male,,Crew,A la Carte,,,,Southampton,,England,Assistant Waiter,Assistant Waiter,,,,,,,,221,
774,Berriman William John,1889,1912,23,23,Male,Single,Passenger,2nd Class,,28425,,Southampton,,England,0,,2,0,0,0,13,,,222,
775,Bessant Edward,1880,1912,31,31,Male,Married,Crew,Victualling,,,,Southampton,,England,1st class baggage steward,1st class baggage steward,,,,,,,,224,
776,Bessant William Edward Lowe,1871,1912,40,40,Male,Married,Crew,Engine,,,,Southampton,,England,Fireman,Fireman,,,,,,,,223,
513,Bessette Nellie Mayo,1872,1944,39,71,Female,Single,Passenger,1st Class,Servant,17760,C99,Cherbourg,New York City,,,,,,,,,,,,yes
777,Best Edwin Alfred,1872,1912,40,40,Male,Married,Crew,Victualling,,,,Belfast,,England,Saloon Steward (1st class),Saloon Steward (1st class),,,,,,,,225,
778,Beux David,1886,1912,25,25,Male,,Crew,A la Carte,,,,Southampton,,England,Assistant Waiter,Assistant Waiter,,,,,,,,226,
779,Bevis Joseph Henry,1890,1912,22,22,Male,Single,Crew,Engine,,,,Southampton,,England,Trimmer,Trimmer,,,,,,,,227,
780,Biddlecombe Reginald Charles,1880,1912,31,31,Male,Married,Crew,Engine,,,,Southampton,,England,Fireman,Fireman,,,,,,,,228,
514,Bidois Rosalie,1865,1938,46,73,Female,Single,Passenger,1st Class,Servant,17757,,Cherbourg,New York City,,,,,,,,,,,,yes
791,BiÈtrix George Baptiste,1883,1912,28,28,Male,Single,Crew,A la Carte,,,,Southampton,,England,Cook,Cook,,,,,,,,229,
781,Biggs Edward Charles,1891,1912,20,20,Male,Single,Crew,Engine,,,,Southampton,,England,Fireman,Fireman,,,,,,,,230,
782,Billows James,1892,1912,20,20,Male,Single,Crew,Engine,,,,Southampton,,England,Trimmer,Trimmer,,,,,,,,231,
783,Bing Lee,1880,,32,,Male,Married,Passenger,3rd Class,,1601,,Southampton,New York City,,,,3,1,0,0,56.4958,C,,,yes
784,Binstead Walter William,1891,1959,20,67,Male,Single,Crew,Engine,,,,Southampton,New York City,England,Trimmer,Trimmer,,,,,,,,232,yes
515,Bird Ellen,1881,1949,31,68,Female,Single,Passenger,1st Class,Servant,17483,C97,Southampton,New York City,,,,,,,,,,,,yes
785,Birkeland Hans Martin Monsen,1890,1912,21,21,Male,,Passenger,3rd Class,,312992,,Southampton,,Norway,Seaman,Seaman,3,0,0,0,7.775,,,1441,
786,Birnbaum Jakob,1887,1912,24,24,Male,Single,Passenger,1st Class,,13905,,Cherbourg,,United States,Diamond Dealer,Diamond Dealer,,,,,,,,1868,
787,Bishop Dickinson H.,1887,1961,25,73,Male,Married,Passenger,1st Class,,11967,B49,Cherbourg,New York City,United States,0,,1,1,1,0,91.0792,7,,1869,yes
788,Bishop Helen Margaret,1892,1916,19,23,Female,Married,Passenger,1st Class,,11967,B49,Cherbourg,New York City,United States,0,,1,1,1,0,91.0792,7,,1870,yes
789,Bishop Walter Alexander,1878,1912,34,34,Male,Married,Crew,Victualling,,,,Belfast,,England,1st Class Bedroom Steward,1st Class Bedroom Steward,,,,,,,,233,
790,Bittle Robert,1866,1922,46,56,Male,Married,Crew,Engine,,,,Belfast,Southampton,,,,,,,,,,,,
792,Bjˆrklund Ernst Heribert,1894,1912,18,18,Male,Single,Passenger,3rd Class,,347090,,Southampton,,Sweden,General Labourer,General Labourer,,,,,,,,1673,
793,Bjˆrnstrˆm-Steffansson Mauritz HÂkan,1883,1962,28,78,Male,Single,Passenger,1st Class,,110564,C52 ?,Southampton,New York City,Sweden,Businessman,Businessman,,,,,,,,1674,yes
794,Black Alexander,1884,1912,28,28,Male,,Crew,Engine,,,,Southampton,,England,Fireman,Fireman,,,,,,,,234,
553,Black D.,1871,1912,41,41,Male,Single,Crew,Engine,Substitute Crew,,,Southampton,,England,Fireman,Fireman,,,,,,,,235,
795,Black James,1874,,38,,Male,,Crew,Engine,,,,Belfast,Southampton,,,,,,,,,,,,
796,Blackman Albert Edward,1889,1912,23,23,Male,Single,Crew,Engine,,,,Southampton,,England,Fireman,Fireman,,,,,,,,236,
797,Blackwell Stephen Weart,1866,1912,45,45,Male,Widowed,Passenger,1st Class,,113784,T,Southampton,,United States,Businessman,Businessman,1,0,0,0,35.5,,,1871,
798,Blades Frederick Charles,1895,1912,17,17,Male,Single,Crew,Victualling,,,,Southampton,,England,Lift Steward,Lift Steward,,,,,,,,237,
799,Blake John Douglas Stanley George,1886,1912,26,26,Male,Single,Crew,Engine,,,,Belfast,,England,Mess Steward,Mess Steward,,,,,,,,240,
800,Blake Percival Albert,1889,1968,22,78,Male,Single,Crew,Engine,,,,Southampton,New York City,England,Trimmer,Trimmer,,,,,,,,239,yes
801,Blake Thomas Henry,1875,1912,36,36,Male,Married,Crew,Engine,,,,Southampton,,England,Fireman,Fireman,,,,,,,,241,
802,Blaney James,1880,1912,32,32,Male,Single,Crew,Engine,,,,Southampton,,England,Fireman,Fireman,,,,,,,,242,
803,Blank Henry,1872,1949,39,76,Male,Married,Passenger,1st Class,,112277,A31,Cherbourg,New York City,United States,Jeweller,Jeweller,,,,,,,,1872,yes
804,Blann Eustace Horatius,1890,1912,21,21,Male,Single,Crew,Engine,,,,Southampton,,England,Fireman,Fireman,,,,,,,,243,
805,Bliss Emma,1866,1959,45,93,Female,Married,Crew,Victualling,,,,Southampton,New York City,,,,,,,,,,,,yes
806,Bloomer James,1860,1927,51,66,Male,Married,Crew,Deck,,,,Belfast,Southampton,,,,,,,,,,,,
807,Blumet Jean Baptiste,1886,1912,26,26,Male,,Crew,A la Carte,,,,Southampton,,England,Pantryman,Pantryman,,,,,,,,244,
808,Boal John,1872,,40,,Male,,Crew,Engine,,,,Belfast,Southampton,,,,,,,,,,,,
809,Bochatay Alexis Joseph,1881,1912,30,30,Male,Single,Crew,Victualling,,,,Southampton,,England,Chef,Chef,,,,,,,,245,
810,Bochet Pietro Giuseppe,1868,1912,43,43,Male,Married,Crew,A la Carte,,,,Southampton,,England,Waiter,Waiter,,,,,,,,246,
811,Bogie Norman Leslie,1853,1912,59,59,Male,Married,Crew,Victualling,,,,Southampton,,England,2nd Class Bedroom Steward,2nd Class Bedroom Steward,,,,,,,,247,
812,Bolhuis Hendrik,1884,1912,27,27,Male,Single,Crew,A la Carte,,,,Southampton,,England,Larder Cook,Larder Cook,,,,,,,,248,
813,Bond William John,1867,1912,45,45,Male,Married,Crew,Victualling,,,,Belfast,,England,Bed Room Steward,Bed Room Steward,,,,,,,,249,
814,Bonnell Caroline,1882,1950,30,67,Female,Single,Passenger,1st Class,,36928,C7,Southampton,New York City,United States,0,,1,1,0,0,164.8667,8,,1873,yes
815,Bonnell Elizabeth,1850,1936,61,85,Female,Single,Passenger,1st Class,,113783,C103,Southampton,New York City,England,0,,,,,,,,,250,yes
816,Boothby Walter Thomas,1874,1912,37,37,Male,Married,Crew,Victualling,,,,Southampton,,England,2nd Class Bedroom Steward,2nd Class Bedroom Steward,,,,,,,,251,
817,Borebank John James,1870,1912,41,41,Male,Married,Passenger,1st Class,,110489,D22,Southampton,,England,Property Developer / Real Estate,Property Developer / Real Estate,,,,,,,,252,
818,Bostandjiev Gencho,1886,1912,26,26,Male,,Passenger,3rd Class,,349224,,Southampton,,,,,,,,,,,,,
819,Boston William John,1879,1912,32,32,Male,Married,Crew,Victualling,,,,Belfast,,England,Assistant Deck Steward (1st Class),Assistant Deck Steward (1st Class),,,,,,,,253,
820,Botsford William Hull,1886,1912,25,25,Male,,Passenger,2nd Class,,237670,,Southampton,,United States,0,,,,,,,,,1874,
821,Bott William Thomas,1866,1912,46,46,Male,,Crew,Engine,,,,Southampton,,England,Greaser,Greaser,,,,,,,,254,
822,Boughton Bernard John,1887,1912,24,24,Male,Single,Crew,Victualling,,,,Southampton,,England,First class saloon steward,First class saloon steward,,,,,,,,255,
823,Boulos Hanna,1894,1912,18,18,Male,,Passenger,3rd Class,,2664,,Cherbourg,,Syria,General Labourer,General Labourer,,,,,,,,1788,
824,Bourke Catherine,1879,1912,32,32,Female,Married,Passenger,3rd Class,,364849,,Queenstown,,Ireland,Housewife,Housewife,3,0,1,1,15.5,,,1475,
825,Bourke John,1869,1912,42,42,Male,Married,Passenger,3rd Class,,364849,,Queenstown,,Ireland,Farmer,Farmer,,,,,,,,1474,
826,Bourke Mary,1871,1912,40,40,Female,,Passenger,3rd Class,,364848,,Queenstown,,Ireland,0,,3,0,1,1,15.5,,,1476,
827,Bowen David John 'Dai',1891,1912,20,20,Male,Single,Passenger,3rd Class,,54636,,Southampton,,Wales,Pugilist,Pugilist,,,,,,,,2117,
516,Bowen Grace Scott,1867,1945,45,78,Female,Single,Passenger,1st Class,Servant,17608,,Cherbourg,New York City,United States,Governess,Governess,1,1,0,0,262.375,4,,1875,yes
828,Bowerman Elsie Edith,1889,1973,22,83,Female,Single,Passenger,1st Class,,113505,E33,Southampton,New York City,England,0,,1,1,0,1,55,6,,256,yes
829,Bowker Ruth Harwood,1880,1956,31,75,Female,Single,Crew,A la Carte,,,,Southampton,New York City,England,Cashier,Cashier,,,,,,,,257,yes
568,Boxhall Joseph Groves,1884,1967,28,83,Male,Married,Crew,Deck,Titanic Officers,,,Belfast,New York City,England,4th. Officer,4th. Officer,,,,,,,,259,yes
830,Boyd Adam,1874,,38,,Male,,Crew,Engine,,,,Belfast,Southampton,,,,,,,,,,,,
831,Boyd John,1875,1912,37,37,Male,Married,Crew,Victualling,,,,Southampton,,England,Saloon Steward (1st class),Saloon Steward (1st class),,,,,,,,260,
832,Boyes John Henry,1875,1912,36,36,Male,Married,Crew,Victualling,,,,Belfast,,England,Saloon Steward (1st class),Saloon Steward (1st class),,,,,,,,261,
833,Bracken James Hollen,1881,1912,30,30,Male,Married,Passenger,2nd Class,,220367,,Southampton,,United States,Stockman,Stockman,,,,,,,,1876,
834,Bradley Bridget,1890,1956,22,66,Female,Single,Passenger,3rd Class,,334914,,Queenstown,New York City,Ireland,0,,3,1,0,0,7.725,13,,1477,yes
835,Bradley Patrick Joseph,1873,1912,38,38,Male,Married,Crew,Engine,,,,Southampton,,England,Fireman,Fireman,,,,,,,,263,
836,Bradley Thomas Henry,1883,1912,28,28,Male,Single,Crew,Deck,,,,Southampton,,England,Able Seaman,Able Seaman,,,,,,,,262,
837,Bradshaw John Albert Perkin,1869,1912,42,42,Male,Married,Crew,Victualling,,,,Southampton,,England,Plate Steward (1st Class),Plate Steward (1st Class),,,,,,,,264,
838,Brady John Bertram,1870,1912,41,41,Male,Single,Passenger,1st Class,,113054,A21,Southampton,,United States,Businessman,Businessman,1,0,0,0,30.5,,,1877,
839,Braf Elin Ester Maria,1891,1912,20,20,Female,,Passenger,3rd Class,,347471,,Southampton,,Sweden,Servant,Servant,3,0,0,0,7.8542,,,1675,
840,Braiden William John,1875,1946,37,71,Male,Married,Crew,Engine,,,,Belfast,Southampton,,,,,,,,,,,,
497,Brailey William Theodore Ronald,1887,1912,24,24,Male,Engaged,Passenger,2nd Class,Musician,250654,E,Southampton,,England,Musician,Musician,,,,,,,,265,
841,Brandeis Emil Franklin,1864,1912,48,48,Male,,Passenger,1st Class,,17591,B10,Cherbourg,,United States,0,,1,0,0,0,50.4958,,208,1878,
842,Braund Lewis Richard,1883,1912,29,29,Male,,Passenger,3rd Class,,3460,,Southampton,,England,Farm Labourer,Farm Labourer,3,0,1,0,7.0458,,,266,
843,Braund Owen Harris,1889,1912,22,22,Male,Single,Passenger,3rd Class,,21171,,Southampton,,England,Ironmonger,Ironmonger,3,0,1,0,7.25,,,267,
844,Brennan Thomas,1873,,39,,Male,,Crew,Engine,,,,Belfast,Southampton,,,,,,,,,,,,
845,Brereton George Andrew,1874,1942,37,67,Male,Single,Passenger,1st Class,,111427,,Southampton,New York City,United States,0,,,,,,,,,1879,yes
846,Brewe Arthur Jackson,1866,1912,45,45,Male,Married,Passenger,1st Class,,112379,,Cherbourg,,United States,0,,,,,,,,,1880,
847,Brewer Harry,1882,1912,30,30,Male,Married,Crew,Engine,,,,Southampton,,England,Trimmer,Trimmer,,,,,,,,269,
848,Brewster George Henry,1859,1912,52,52,Male,Married,Crew,Victualling,,,,Belfast,,England,Bedroom Steward (1st Class),Bedroom Steward (1st Class),,,,,,,,270,
849,Briant Albert,1877,1912,34,34,Male,Married,Crew,Engine,,,,Southampton,,England,Greaser,Greaser,,,,,,,,272,
850,Briant Arthur,1882,1912,30,30,Male,Married,Crew,Engine,,,,Southampton,,England,Greaser,Greaser,,,,,,,,271,
851,Brice Walter Thomas,1869,1928,42,58,Male,Married,Crew,Deck,,,,Southampton,New York City,England,Able Seaman,Able Seaman,,,,,,,,273,yes
498,Bricoux Roger Marie,1891,1912,20,20,Male,Single,Passenger,2nd Class,Musician,250654,E,Southampton,,France,Musician,Musician,,,,,,,,1410,
852,Bride Harold Sydney,1890,1956,22,66,Male,Single,Crew,Victualling,,,,Belfast,New York City,England,Assistant Telegraphist,Assistant Telegraphist,,,,,,,,274,yes
853,Bright Arthur John,1869,1955,42,86,Male,Married,Crew,Deck,,,,Belfast,New York City,England,Quartermaster,Quartermaster,,,,,,,,275,yes
854,Bristow Harry,1873,1912,38,38,Male,Married,Crew,Victualling,,,,Southampton,,,,,,,,,,,,,
855,Bristow Robert Charles,1873,1912,38,38,Male,Married,Crew,Victualling,,,,Southampton,,England,3rd Class Steward,3rd Class Steward,,,,,,,,276,
856,Brito JosÈ Joaquim de,1871,1912,40,40,Male,,Passenger,2nd Class,,244360,,Southampton,,,,,,,,,,,,,
857,Brob‰ck Karl Rudolf,1890,1912,22,22,Male,Single,Passenger,3rd Class,,350045,,Southampton,,Sweden,Decorator,Decorator,,,,,,,,1676,
858,Brocklebank William Alfred,1872,1912,40,40,Male,Married,Passenger,3rd Class,,364512,,Southampton,,England,Groom,Groom,,,,,,,,277,
859,Brookman John Cress,1884,1912,28,28,Male,Married,Crew,Victualling,,,,Southampton,,England,3rd Class Steward,3rd Class Steward,,,,,,,,278,
860,Brooks J.,1887,1912,25,25,Male,Single,Crew,Engine,,,,Southampton,,England,Trimmer,Trimmer,,,,,,,,279,
861,Broom Herbert George,1879,1912,33,33,Male,Married,Crew,Victualling,,,,Belfast,,England,Bath Steward,Bath Steward,,,,,,,,280,
862,Broome Athol Frederick,1881,1912,31,31,Male,Married,Crew,Victualling,,,,Southampton,,England,Verandah Steward (1st Class),Verandah Steward (1st Class),,,,,,,,281,
517,Brown Amelia Mary,1893,1976,18,82,Female,Single,Passenger,2nd Class,Servant,248733,F33,Southampton,New York City,England,Cook (Personal),Cook (Personal),2,1,0,0,13,11,,282,yes
863,Brown Caroline Lane,1852,1928,59,75,Female,Widowed,Passenger,1st Class,,11769,C101,Southampton,New York City,United States,0,,1,1,2,0,51.4792,D,,1881,yes
864,Brown Edith Eileen,1896,1997,15,100,Female,Single,Passenger,2nd Class,,29750,,Southampton,New York City,South Africa,Scholar,Scholar,2,1,0,2,39,14,,1636,yes
865,Brown Edward,1878,1926,34,48,Male,Single,Crew,Victualling,,,,Belfast,New York City,England,Saloon Steward,Saloon Steward,,,,,,,,285,yes
866,Brown Elizabeth Catherine,1868,1925,44,57,Female,Married,Passenger,2nd Class,,29750,,Southampton,New York City,South Africa,0,,2,1,1,1,39,14,,1635,yes
867,Brown John,1884,1912,28,28,Male,Single,Crew,Engine,,,,Southampton,,England,Fireman,Fireman,,,,,,,,283,
554,Brown Joseph,1882,1912,30,30,Male,Married,Crew,Engine,Substitute Crew,,,Southampton,,England,Fireman,Fireman,,,,,,,,284,
868,Brown Margaret,1867,1932,44,65,Female,Married,Passenger,1st Class,,17610,,Cherbourg,New York City,United States,Socialite,Socialite,1,1,0,0,27.7208,6,,1882,yes
869,Brown Thomas William Solomon,1851,1912,60,60,Male,Married,Passenger,2nd Class,,29750,,Southampton,,South Africa,Hotelier,Hotelier,2,0,1,1,39,,,1634,
870,Brown Walter James,1871,1912,41,41,Male,Single,Crew,Victualling,,,,Belfast,,England,Saloon Steward (1st class),Saloon Steward (1st class),,,,,,,,286,
871,Bryan John,1890,,22,,Male,,Crew,Engine,,,,Belfast,Southampton,,,,,,,,,,,,
872,Bryhl Dagmar Jenny Ingeborg,1891,1969,20,77,Female,Single,Passenger,2nd Class,,236853,,Southampton,New York City,Sweden,0,,2,1,1,0,26,12,,1678,yes
873,Bryhl Kurt Arnold Gottfrid,1887,1912,25,25,Male,Single,Passenger,2nd Class,,236853,,Southampton,,Sweden,0,,2,0,1,0,26,,,1677,
874,Buckley Catherine,1889,1912,23,23,Female,,Passenger,3rd Class,,329944,,Queenstown,,Ireland,0,,,,,,,,,1480,
875,Buckley Daniel,1890,1918,21,28,Male,Single,Passenger,3rd Class,,330920,,Queenstown,New York City,Ireland,Farm Labourer,Farm Labourer,3,1,0,0,7.8208,13,,1479,yes
876,Buckley H. E.,1878,1912,34,34,Male,,Crew,Victualling,,,,Southampton,,England,Assistant Vegetable Cook,Assistant Vegetable Cook,,,,,,,,287,
877,Bucknell Emma Eliza,1853,1927,58,73,Female,Widowed,Passenger,1st Class,,11813,D15,Cherbourg,New York City,United States,0,,1,1,0,0,76.2917,8,,1883,yes
878,Buley Edward John,1885,1917,26,32,Male,Single,Crew,Deck,,,,Southampton,New York City,England,Able Seaman,Able Seaman,,,,,,,,288,yes
